id	taxon	S10_Z00	S10_Z01	S10_Z03	S10_Z05	S11_Z00	S11_Z01	S11_Z03	S11_Z05	S12_Z00	S12_Z03	S12_Z05	S13_Z00	S13_Z01	S13_Z03	S13_Z07	S13_Z09	S14_Z00	S14_Z01	S14_Z03	S14_Z05	S14_Z07	S14_Z09	S15_Z00	S15_Z01	S15_Z03	S15_Z05	S15_Z07	S16_Z00	S16_Z01	S16_Z03	S16_Z05	S16_Z07	S17_Z00	S17_Z01	S17_Z03	S17_Z05	S17_Z07	S17_Z09	S18_Z00	S18_Z01	S18_Z03	S18_Z05	S18_Z07	S18_Z09	S19_Z00	S19_Z01	S19_Z03	S19_Z05	S19_Z07	S19_Z09	S1_Z00	S1_Z01	S1_Z05	S20_Z00	S20_Z01	S20_Z03	S20_Z05	S20_Z07	S20_Z09	S21_Z00	S21_Z01	S21_Z05	S21_Z07	S21_Z09	S24_Z00	S24_Z01	S24_Z03	S24_Z05	S24_Z07	S24_Z09	S25_Z00	S25_Z01	S25_Z03	S25_Z05	S25_Z07	S25_Z09	S26_Z00	S26_Z01	S26_Z03	S26_Z05	S26_Z07	S26_Z09	S27_Z00	S27_Z01	S27_Z03	S27_Z05	S27_Z07	S27_Z09	S28_Z00	S28_Z01	S28_Z03	S28_Z05	S28_Z07	S28_Z09	S29_Z00	S29_Z01	S29_Z03	S29_Z05	S29_Z07	S29_Z09	S2_Z00	S2_Z01	S2_Z03	S2_Z05	S30_Z00	S30_Z01	S30_Z03	S30_Z05	S30_Z07	S30_Z09	S31_Z00	S31_Z01	S31_Z03	S31_Z05	S31_Z07	S31_Z09	S32_Z00	S32_Z01	S32_Z03	S32_Z05	S32_Z07	S32_Z09	S33_Z00	S33_Z01	S33_Z03	S33_Z05	S33_Z07	S33_Z09	S34_Z00	S34_Z01	S34_Z03	S34_Z05	S34_Z07	S34_Z09	S3_Z00	S3_Z01	S3_Z03	S3_Z05	S4_Z00	S4_Z01	S4_Z05	S5_Z00	S5_Z01	S5_Z05	S5_Z07	S5_Z08	S5_Z09	S5_Z10	S6_Z00	S6_Z05	S7_Z00	S7_Z01	S7_Z03	S7_Z05	S8_Z00	S8_Z01	S8_Z03	S8_Z05	S9_Z00	S9_Z01	S9_Z03	S9_Z05
ext_mOTU_v31_15079	k__Bacteria; p__Actinobacteria; c__Actinobacteria class incertae sedis; o__Actinobacteria order incertae sedis; f__Actinobacteria fam. incertae sedis; g__Actinobacteria gen. incertae sedis; s__Actinobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	5.76E-05	0	0	0	2.07E-05	0	0	0	0	2.63E-05	4.92E-05	0	0	0	0	6.89E-05	2.89E-05	0	4.96E-05	2.17E-05	3.58E-05	1.50E-05	0	1.57E-05	3.21E-05	2.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.10E-06	0	0	0	0	0	0	0	1.10E-05	0	0	0	3.17E-05	5.87E-05	1.53E-05	0	0	0	0	0	0.0001681852	2.66E-05	0	0	1.24E-05	8.65E-06	5.59E-05	0	0	0	0	0	0	0	0	0	0	4.08E-05	2.90E-05	3.48E-05	0	0	1.76E-05	1.88E-05	0.0003764361	5.02E-05	0	0	0	0	0	1.75E-05	0	2.01E-05	2.11E-05	0	0	0	0	7.56E-05	9.98E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70E-05	0	0	0	0
ext_mOTU_v31_15080	k__Bacteria; p__Chloroflexi; c__Chloroflexi class incertae sedis; o__Chloroflexi order incertae sedis; f__Chloroflexi fam. incertae sedis; g__Chloroflexi gen. incertae sedis; s__Chloroflexi species incertae sedis	0	2.72E-05	0.0003657065	0.0008487975	0.0004689263	0	0.0005797222	0.0017501804	0	0.0003520187	0.0001240362	0	0	2.29E-05	4.48E-05	0	0	0	0	0.0003322916	5.88E-05	0	0	0	0.0001001317	0.0003440785	3.02E-05	0	0	0.0002468418	0.0001934697	0	2.13E-05	2.83E-05	8.21E-05	9.03E-05	0	0	0	0	0	0	0	0	0	0	7.24E-05	5.28E-05	0	0	0	0	0.0011490219	0	0	3.90E-05	5.53E-05	0	0	0	1.31E-05	4.59E-05	0	0	8.33E-05	0.0002043248	0.0003342499	0.0001035321	3.28E-05	0	0	0	0.0008955028	0.0007893124	4.68E-05	0	0	0	1.54E-05	0.000142239	2.70E-05	0	0	0	3.60E-05	0.000113531	0	0	0	0	5.71E-05	0.0001588321	2.87E-05	0	0	0	0.0001627333	0.0005833641	9.27E-05	0	0	0	0.0001150194	0.0013450899	0	0	1.89E-05	0.0002079272	1.77E-05	0	0	0	6.58E-05	4.55E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52E-05	3.41E-05	0	0	0	0	0	0.0001255228	0.0001868504	0	0	5.74E-05	0	0	0.0001741977	0.0001709415	0.0001060045	0.0001899051	0.0001435224	0	0.0008028011	0	0.000496005	0.000725888	0.0006832472	0	0	0.0001070292	0.0004649114	0	1.73E-05	0	2.12E-05
ext_mOTU_v31_15081	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria order incertae sedis; f__Gammaproteobacteria fam. incertae sedis; g__Gammaproteobacteria gen. incertae sedis; s__Gammaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60E-05	3.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.34E-05	0	0	0	0	0	0	0	0	0	0	1.46E-05	3.93E-05	0	0	0	0	0	9.21E-05	0	0	0	0	0	0	0	0	0	5.11E-05	0	0	0	0	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_15082	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0.0001741834	8.06E-05	0	2.71E-05	8.86E-05	3.60E-05	4.06E-05	0	3.02E-05	1.61E-05	0	0.000172996	9.69E-05	1.92E-05	0	0	0	0.0003565056	6.95E-05	1.84E-05	2.99E-05	0	6.38E-05	8.55E-05	2.10E-05	0	0	2.85E-05	2.75E-05	0	0	0	2.11E-05	0	0	0	0	0	0	0	0	0	0	0	3.98E-05	2.47E-05	0	0	0	0	9.58E-05	0.0001335008	0	2.89E-05	0	0	0	0	0	0	2.02E-05	0	0	0	0	0	0	0	0	0	2.64E-05	0	0	0	0	0	0	1.76E-05	1.52E-05	0	0	0	0	0	0	0	0	0	4.11E-05	2.66E-05	1.26E-05	0	0	0	7.30E-05	2.88E-05	4.57E-05	0	0	0	0.0002097517	0.0002485446	0.0001503653	3.81E-05	0	0	0	0	0	0	3.27E-05	3.71E-05	0	0	0	0	0	0	0	0	0	0	0.0001157792	3.46E-05	0	0	0	0	0.0001014115	0	0	0	0	0	0.0002381926	0.0001701235	0.0001978879	0.0001836787	0.0001748632	0.0002013333	0.0002426719	0.0001689909	0.0001933688	1.52E-05	0	0	0	0	0	0	7.54E-05	0.0001327458	6.07E-05	0	0.0002449066	0.0005230478	0.0004768745	2.73E-05	0.0002235784	0.0001766539	0.0002044027	0.000241618
ext_mOTU_v31_15088	k__Archaea; p__Thaumarchaeota; c__Thaumarchaeota class incertae sedis; o__Thaumarchaeota order incertae sedis; f__Thaumarchaeota fam. incertae sedis; g__Thaumarchaeota gen. incertae sedis; s__Thaumarchaeota species incertae sedis	0	0	0	0	6.72E-05	0	0	0	0	0.00015832	0.0001840954	0	0	1.88E-05	4.65E-05	0.0001299549	0	0	0	1.80E-05	0.0001427637	8.64E-05	0	0	2.02E-05	0.0001076417	0.0001160005	0	0	3.72E-05	0.0001522796	4.50E-05	4.81E-05	2.82E-05	0.0004725542	0.0004373359	9.38E-05	7.44E-05	1.14E-05	3.05E-05	2.57E-05	3.96E-05	0	3.84E-05	0	0	0.0002320071	0.0004939185	0.000153472	7.48E-05	0	0	0.0003155229	0	0	0.0001033649	0.0001307243	1.54E-05	0.0001250739	1.84E-05	1.18E-05	0.0002109014	1.79E-05	9.32E-05	4.83E-05	0.0001958806	0.0013375667	0.0003887065	9.04E-05	2.41E-05	0	0	7.57E-05	0.0005323162	0.0001757985	4.87E-05	0	0	1.39E-05	0.0003482198	0.0002417416	4.77E-05	1.02E-05	1.27E-05	0.0001394419	0.0002645896	2.62E-05	1.72E-05	0	0	0.0002291579	0.0006117911	0.0001883518	3.73E-05	0	0	3.20E-05	0.001059529	0.000310449	2.49E-05	0	0	8.86E-05	0.0002955299	0	6.63E-06	3.38E-05	0.0014919292	0.0001089191	2.54E-05	0	0	0.0003046925	0.0001113726	0	0	0	0	6.54E-06	0	0	0	0	0	0	0	0	0	0	1.52E-05	2.85E-05	1.92E-05	0	0	0	0	5.33E-05	9.88E-05	0	0	1.11E-05	0	0	6.11E-05	0.0001035489	0.0001284257	0.0001822201	0.0001387483	0	9.40E-05	0	5.90E-05	0.0001014336	0.0001157584	0	0	2.94E-05	8.32E-05	0	0	0	0
ext_mOTU_v31_15089	k__Bacteria; p__Actinobacteria; c__Actinobacteria class incertae sedis; o__Actinobacteria order incertae sedis; f__Actinobacteria fam. incertae sedis; g__Actinobacteria gen. incertae sedis; s__Actinobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	5.44E-05	0	0	0	2.21E-05	0	0	0	0	5.51E-05	5.40E-05	0	0	0	0	8.05E-05	3.64E-05	0	3.28E-05	3.60E-05	5.26E-05	1.70E-05	0	4.70E-05	2.11E-05	1.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11E-05	0	0	0	9.36E-05	0.0001033664	1.37E-05	9.96E-06	0	0	2.72E-05	1.95E-05	0.0003431992	3.88E-05	0	0	1.48E-05	1.03E-05	8.74E-05	3.06E-05	0	0	0	0	0	0	0	0	2.72E-05	4.13E-05	7.81E-05	4.66E-05	0	0	2.10E-05	2.43E-05	0.0005207716	8.78E-05	0	0	0	0	0	1.95E-05	1.97E-05	2.59E-05	2.77E-05	0	0	0	0	4.99E-05	1.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_15091	k__Archaea; p__Thaumarchaeota; c__Thaumarchaeota class incertae sedis; o__Thaumarchaeota order incertae sedis; f__Thaumarchaeota fam. incertae sedis; g__Thaumarchaeota gen. incertae sedis; s__Thaumarchaeota species incertae sedis	0	0	0	0	0	0	0	0	0	0	9.66E-05	0	0	0	0	0	0	0	0	0	2.60E-05	2.25E-05	0	0	0	2.43E-05	0	0	0	0	0	0	0	0	0.0002303531	6.93E-05	0	0	0	0	0	1.42E-05	0	0	0	0	0.0001051629	8.57E-05	1.95E-05	0	0	0	0	0	0	2.79E-05	4.04E-05	0	0	0	0	4.73E-05	0	0	0	5.31E-05	0.0003084949	0.000100891	2.95E-05	0	0	0	0	0.0001376441	5.36E-05	0	0	0	0	0.0001249886	3.08E-05	0	0	0	7.29E-05	0.0001076357	0	0	0	0	0	9.19E-05	6.89E-05	0	0	0	7.81E-06	0.0004814123	6.48E-05	1.09E-05	0	0	0	0	0	0	0	0.0002215275	2.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_15092	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacteriaceae gen. incertae sedis; s__Flavobacteriaceae species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82E-05	0	0	0	0	0	5.02E-05	0	0	0	0	0	0	0	0	2.18E-05	3.81E-05	3.11E-05	0	0	0	1.66E-05	2.75E-05	0	0	0	0	0.0003016367	0.0003550423	0	0	0	0	6.66E-05	0	0	0	0	1.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_15093	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacteriaceae gen. incertae sedis; s__Flavobacteriaceae species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03E-05	3.33E-05	0	0	0	0	3.09E-05	2.16E-05	1.94E-05	0	0	0	0.0003553609	7.29E-05	0	0	0	0	0.0001729931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_15094	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06E-05	0	0	0	0	0	2.75E-05	0	0	0	0	0	7.50E-05	9.27E-05	0	0	0	0	9.13E-05	0	0	0	0	0	4.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_15095	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacteriaceae gen. incertae sedis; s__Flavobacteriaceae species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54E-05	0	0	0	0	0	0.0005702082	0	3.07E-05	0	0	0	0.0004173873	9.52E-05	0.0001395726	0	0	0	0	0	0	0	0	0	0.0001117699	0.0003372214	0	0	0	1.60E-05	0.0004607203	0.0001385	8.66E-05	2.42E-05	0	0	0	0	0	0	0.001541171	0.0005820559	0.0003061862	4.44E-05	0	0	0.0008103375	0.000634302	9.67E-05	3.70E-05	0	3.60E-05	0.0027710383	0.0023425474	0	0	0	1.51E-05	0.0008558294	0.0012188901	0	0	0	4.26E-05	0.0018046629	0.000149121	0	0	1.61E-05	2.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_15096	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacteriaceae gen. incertae sedis; s__Flavobacteriaceae species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77E-05	0	0	0	0	0	0	5.51E-05	0	0	0	0	0	0	0	0	0	0	3.78E-05	0	0	0	0	0	3.88E-05	0	0	0	0	0	0	0	0	0	0.0001008775	0.0002405776	0.0001563116	0	0	0	0.0003513091	0.0003225537	6.39E-05	0	0	0	0.0006081916	0.0005686053	0	0	0	0	0.0002960196	0.0001839839	0	0	0	0	0.0003523593	1.30E-05	0	0	1.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_15097	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacteriaceae gen. incertae sedis; s__Flavobacteriaceae species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83E-05	0	0	0	0	0	0.0001027941	0	4.44E-05	0	0	0	0	0	0	0	0	0	4.41E-05	2.58E-05	2.42E-05	0	0	0	4.65E-05	0.0001016355	0	0	0	0	0	0	0	0	6.70E-05	7.53E-05	4.16E-05	0	0	0	0.0001542584	0.000102408	3.66E-05	7.91E-06	0	3.86E-05	0.0001671231	0.000315747	0	0	0	0	0.0001611242	0.0002742204	0	0	0	0	0.0002092232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_15100	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacteriaceae gen. incertae sedis; s__Flavobacteriaceae species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.65E-05	9.58E-05	6.92E-05	0	0	0	0.0005660621	0.0003486928	2.54E-05	0	0	0	0.0009478808	0.0005020283	0	0	1.28E-05	0	0.0003171056	0	0	0	0	0	0.0001610413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_15102	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria order incertae sedis; f__Gammaproteobacteria fam. incertae sedis; g__Gammaproteobacteria gen. incertae sedis; s__Gammaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15E-05	2.53E-05	1.64E-05	0	0	0	0	0	9.79E-05	2.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77E-06	9.60E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11E-05	0	0	0	0	2.91E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_15103	k__Archaea; p__Euryarchaeota; c__Euryarchaeota class incertae sedis; o__Euryarchaeota order incertae sedis; f__Euryarchaeota fam. incertae sedis; g__Euryarchaeota gen. incertae sedis; s__Euryarchaeota species incertae sedis	0.0001820751	0.0001895657	0	3.59E-05	0.0033833123	0	0	1.35E-05	0.0001618831	0.0019821315	0.0002637363	8.28E-05	0.0003473598	0.0016329831	0	0	0	0.0006555248	0.0027287641	0.0028786187	5.38E-05	2.38E-05	0.0017401224	0.0017495092	0.0039108116	0.0019065131	1.61E-05	0.0027942133	0.0030220661	0.0047001349	0.0012948915	0	0.0006289929	0.0007331568	3.50E-05	0	0	2.69E-05	0	0	0	0	0	0	0.0036863429	0.0039297836	0.000105594	0	7.25E-05	5.44E-05	0.0025930343	0.0048628056	8.99E-05	0.0009675498	0.0005189766	0.0002451674	1.75E-05	1.90E-05	0	0.0003421421	0.0003923628	1.49E-05	0	0	0.0012249177	0.0003276413	2.35E-05	0	1.98E-05	0	0.0002562262	0.0002871509	0.0010203305	0.0001691014	0	0	0.0002291855	0.000336074	0.0007038507	3.48E-05	0	0	0	2.10E-05	0	0	0	0	7.58E-05	0.000194185	0.0001719374	8.94E-05	0	0	6.89E-05	7.79E-05	0.0003407435	2.76E-05	0	0	0.0070805075	0.0087648999	0.0054129682	0.0006971803	1.68E-05	1.65E-05	2.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061683129	0.0049904448	0.0067370507	0.0202889437	0.0070273974	0.0058237935	0.0232239161	0.0038051239	0.0036755577	0.0100854808	0.009018292	0.0061571377	0.003999228	0.0030985466	0.0002620567	1.93E-05	0.0001556676	0.0026021554	0.0008856684	4.84E-05	0.0018826848	0.0020449948	0.002879862	0.0037452199	0.0002143437	0.0002030779	0.0001616674	0.0001726606
ext_mOTU_v31_15104	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria order incertae sedis; f__Gammaproteobacteria fam. incertae sedis; g__Gammaproteobacteria gen. incertae sedis; s__Gammaproteobacteria species incertae sedis	1.73E-05	1.30E-05	0	4.35E-05	0.0004793597	0	0	3.00E-05	0.0003743732	0.0068758088	0.0015461392	0.0002188545	0.0005390474	0.0010480847	0.0002222449	2.58E-05	0	0.0003610738	0.001579465	0.0054181007	0.0002774454	5.99E-05	0.0011477401	0.0011527275	0.0064616545	0.0077072889	0.0001851905	0.0032704089	0.0030273211	0.0074686906	0.0036895202	6.15E-05	0.0011672631	0.0019675491	0.0004120948	2.78E-05	0	1.96E-05	2.96E-05	2.51E-05	0	0	0	0	0.0005337354	0.0005648383	0.0003090804	5.20E-05	1.99E-05	1.71E-05	0.0003781515	0.0005393623	0.0012510149	0.0003762997	0.0004154468	0.0005149138	5.61E-05	2.37E-05	3.20E-05	0.0002507905	0.0004200319	3.79E-05	0	0	0.0016173376	0.0015807171	0.000479001	3.91E-05	4.46E-05	3.45E-05	0.0003917079	0.0004625098	0.0049216362	0.0017893488	4.41E-05	0	0.0004947101	0.0002975551	0.0022071828	0.0002695198	1.95E-05	0	4.07E-05	5.93E-05	5.84E-05	2.33E-05	0	0	0.0001933607	0.0003001057	0.000709482	0.0002824127	1.88E-05	2.04E-05	0.0001850654	0.0002107246	0.0028391224	0.0011002114	3.59E-05	1.59E-05	0.0006039117	0.0006765734	0.0010869489	0.0027235258	4.23E-05	3.60E-05	0.0001211689	5.03E-05	0	0	0	5.67E-05	6.17E-05	2.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000718703	0.0007810889	0.0014538127	0.008039178	0.0025315441	0.0034138708	0.009707958	0.003513063	0.0035670758	0.0344403891	0.0336838563	0.028553321	0.0235585587	0.0203206848	0.0003894274	8.91E-05	7.14E-05	0.0004356345	0.0004818835	0.0004408226	0.0003052942	0.0003623364	0.0018277618	0.0085304745	5.13E-05	6.63E-05	9.43E-05	0.0001410292
ext_mOTU_v31_15105	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Porticoccaceae; g__Porticoccaceae gen. incertae sedis; s__Porticoccaceae species incertae sedis	0	0	0	0	1.55E-05	0	0	0	2.44E-05	7.25E-05	3.40E-05	0	0	1.94E-05	0	0	0	0	0	1.04E-05	0	0	0	0	1.66E-05	3.32E-05	0	2.45E-05	1.67E-05	7.31E-05	2.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32E-05	6.43E-05	4.92E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91E-05	2.63E-05	4.69E-05	0.0002320652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82E-05	0	5.89E-05	0.0001499091	7.74E-05	0.0001198543	0.0003129411	0.0001906136	0.0003014731	0.0041599674	0.0046941394	0.0038227439	0.0030929226	0.0026090181	0	0	0	0	4.88E-05	0	0	0	8.04E-05	0.0003492242	0	0	0	0
ext_mOTU_v31_15106	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacteraceae gen. incertae sedis; s__Rhodobacteraceae species incertae sedis	0	0	0	0	8.34E-05	0	0	0	2.10E-05	2.33E-05	0	0	0	3.12E-05	0	0	0	0	3.06E-05	0	0	0	1.99E-05	0	1.82E-05	1.55E-05	0	0	4.85E-05	0	1.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011212632	0.0008853311	2.28E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004438099	0.0005083499	0.0004261446	8.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003823458	0.0004680876	0.0002607369	0.00018517	0.0001000574	6.68E-05	6.36E-05	8.14E-05	0.0001065495	4.06E-05	2.74E-05	3.23E-05	2.59E-05	5.07E-05	0	0	0	0	0	0	0	6.72E-05	4.67E-05	7.64E-05	0	0	0	0
ext_mOTU_v31_15107	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacteraceae gen. incertae sedis; s__Rhodobacteraceae species incertae sedis	0	0	0	0	9.24E-05	0	0	0	0	4.03E-05	3.16E-05	0	0	0.000165614	0	0	0	0	5.69E-05	0.000102452	0	0	1.94E-05	0	9.81E-05	6.92E-05	0	7.64E-05	6.15E-05	8.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001226996	6.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60E-05	0	0	0	0	0	2.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025958	0.0002013778	0.0002022692	0.0001115683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001137025	0.0004823095	0.0001357156	0.0001858131	0.0005170505	8.45E-05	0.0001024083	0.000791287	0.0001591647	0.0001668367	0.000219509	0.0001449315	6.70E-05	0.0001008126	0	0	0	0.0001243848	4.50E-05	0	0	0.0001610501	0.0002820414	0.0002707367	0	0	0	0
